,Date,ID,Comment,Like
1377,2022-07-23,@Rcn80K6,머리카락이 순식간에 나타났다,0
1378,2022-07-23,@kim_crane,"<a href=""https://www.youtube.com/watch?v=RehVJ7cH_9o&amp;t=328"">5:28</a> 소가 핥은 머리 같은되….",0
1379,2022-07-23,@진실은저너머,이거 계속 지켜보던 제품인데 독립하면 사야겠어요 ㅎㅎㅎ,0
1380,2022-07-23,@용-y5u,단백질…. 일주일…. 머리카락…. 메모….,0
1381,2022-07-23,@우민-j8l,머리카락도 미생물에게 양보했나요?,0
1382,2022-07-23,@youth___,통이 가득차면 나중에 버리고 미생물을 다시 깨우는 작업도 필요한가용,0
1383,2022-07-23,@hhok6006,치킨이 먹다 남을 수가 있나요?…,0
1384,2022-07-23,@gimmepark,린클 진짜 상줘야함,0
1385,2022-07-23,@겜승nds,"<a href=""https://www.youtube.com/watch?v=RehVJ7cH_9o&amp;t=612"">10:12</a>ㄷㄷ",0
1386,2022-07-23,@mkp3513,겁나 신기하네,0
1387,2022-07-23,@Youngchj,환경을 깨끗하게 내 위장으로 마시자!,0
1388,2022-07-23,@고재웅-w9v,"라면찌꺼기, 찌개류 남은 음식들은 어쩔련지요?",0
1389,2022-07-23,@fh45ghh,전력소비 한달 50kw이상이에요 보통 하루 1kw 이상...,0
1390,2022-07-23,@뇨뇨-s2j,음쓰 냉동실에 넣어 놓고 밖에 나갈때 버리면 됨.,0
1391,2022-07-23,@서긔에요,와 미생물이라도 하루만에 분해될줄은 몰랐네요 ㄷㄷ,2
1392,2022-07-23,@dvfexx,신기하네요 ㅋㅋ 근데 용량 차면 갈아줘야하나요,0
1393,2022-07-23,@성이름-m7f8t,같이 들어있는 삽으로퍼서 일반쓰레기에 버리면 돼요,0
1394,2022-07-23,@스파클-x9f,잇섭님 하우두유두,0
1395,2022-07-23,@healing295,"린클이 있고 없고의 차이가 집에서 음식을 먹냐 밖에서 먹냐의 차이로 바뀔 정도로 너무 간편하고, 식기세척기 만큼의 만족도인 것 같습니다 ㅋㅋㅋ",354
1396,2022-07-23,@ITSUB,식세기와 비교한다면 전 비슷한것 같아요.<br>자취할때 음쓰 스트레스가 심했어서...,93
1397,2022-07-23,@아이고-u5t,진짜 ㅋㅋㅋㅋ음쓰 스트레스가 확 줄었어요 ㅋㅋㅋㅋ하 진짜 린클 절대지켜,12
1398,2022-07-23,@praetor3840,와 댓글이 너무 광고주님 같아요~,132
1399,2022-07-23,@lilillilllilil,린클 제발 사세요 그냥 ㅋㅋ,7
1400,2022-07-24,@건우박-t6z,@English Funcademy 굳이 안그래도 잘 분해하던뎅,3
1401,2022-07-23,@이준송,잇섭님은 항상 인트로갘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1402,2022-07-23,@DBT1Y,"음식물 처리기가 3개나 있으시네요.<br>린클, 분쇄형, 쳐먹형",0
1403,2022-07-23,@Antacrtic,근데 섭님은 다 먹어서 음쓰가 나와요..? 🤔,0
1404,2022-07-23,@No-ou5fh,왤케 댓글에 광고충이 많은것같냐 진짜,0
1405,2022-07-23,@뀨뀨단,결혼하고 큰걸로 사서 2년 가까이 쓰고있는데 진짜 음식물처리할필요가없다는게 진짜 최고임 ㅜㅜ 로청기 식세기 음식물처리기는 무조건 있어야함..,88
1406,2022-07-23,@ITSUB,자취생을 겪어 신혼집에 들어가면서 사면 좋을 아이템이더라구요 ㅎㅎ,16
1407,2022-07-26,@user-Heinz4885,로청 식세기 건조기 스타일러 다 있지만 아직 린클을 가지지 못한 저인지라... 오늘 사서 맛좀 볼랍니다ㅎㅎ,0
1408,2022-08-04,@소와나무농장,혹시 2년 쓰시면서 미생물흙은 몇번 갈아주셨나요? 지금 3개월남짓 사용중인데 중간에 미생물이 자주 떡지고 질퍽해져서 되살리느라 애먹었는데 지금 열흘째 제습중인데도 잘 회복이 안되네요<br>미생물을 새로 구입해서 교체해야하나 고민중입니다 평소에 음식물도 잘 선별해서 넣는편인데도 가끔 그러니까 사용하는데 조심스럽고 불편해서 잘샀다는 생각이 안드네요 미생물도 값이 비싸구요,2
1409,2022-08-08,@Rkaownstjr,@@소와나무농장 탄수화물이나 단백질 넣어주세요<br>빵이나 밥이 제일 좋음,0
1410,2022-08-12,@ssoyahch9065,@@소와나무농장 3년 썼는데 한번도 갈아준 적 없어요~,3
1411,2022-07-23,@nardkang9843,제가 쓰고있는게 나오다니.... 신기하네요. <br>두달 썻는데 너무 막썻더니 까맣게 굳어서 벌써 미생물이 죽어가는거같아요...ㅜㅜㅜㅜ <br>저도 사용해보니 소음은 거의없고 열었을때만 냄새나서 베란다에서 쓰기에는 괜찮은거같아요,1
1412,2022-07-23,@윤종일-k5c,&#39;먹어서 (환경을)응원하자&#39; 를 실천중이신 잇섭님 존경합니다,7
1413,2022-07-23,@arcopfiasful,1세대 유저인데 매운거는 한번 양념만 물로행궈주고 저렇게 생 마늘같은거는 물 살짝넣고 전자렌지에 5분 데워서 넣어주면 분해 잘되더라구요 ^.^ 저는 진짜 냄새랑 파리 안꼬이는것만으로도 너무 만족하면서 쓰고있어요. 그리고 애정도도 올라가서 화분 가꾸는거처럼 미생물 관리하는것도 은근 재밌어요 ㅋㅋㅋ,5
1414,2022-07-23,@ITSUB,"헐 마늘 꿀팁 감사합니다 ㅋㅋ<br>일주일 지나니 수분빠지고 검정색에서 엄청 느리게 분해되던데, 담에는 전자렌지 이용해봐야겠어요 ㅋㅋ",2
1415,2022-07-23,@타피,수박은 보통 한통 사면 다듬어서 냉장보관하는데 수박 한 통 분량의 껍질을 넣으면 안된다는건 좀 아쉽네요,0
1416,2022-07-23,@orrenbuffett,여름에.제일 많이.나오는 음식물쓰레기가 수박인데말이죠 ㅎㄹ,0
1417,2022-07-23,@sonik1531,저도 치킨 넣어주시면 발골 수준으로 분해 잘할수있습니다.,0
1418,2022-07-23,@엘포-w3h,수박껍질 잘게 썰고 참외 꼽질도 잘게썰고 버리는 용면 좋을듯????,0
1419,2022-07-23,@jinkim7577,이런것은  미생물을  키운다는  개념으로  해야됨,0
1420,2022-07-23,@mint_donut,밥 먹으면서 보기 좋은 영상이네요^^,0
1421,2022-07-23,@kimchikebab4385,작년부터 쓰고 있는데 진짜 너무 만족하면서 쓰는 것 중 하나에요. 특히 여름에 음식물쓰레기 쌓이는동안 물도 생기고 냄새도 나고 버릴때마다 고통스러웠는데. 해방되서 너무 기쁩니다.<br>근데 센서가 에러라  정말 원할때 안열리고 원하지 않을때 열리는 느낌이라 그냥 자동 열림은 잠궈두고 손으로 여닫게 되네요,46
1422,2022-07-23,@_chain999,이거랑 다른 제품이지만 2년전부터 사용중인데 슬슬 얘가 힘들어하더라구요 <br>느닷없이 새벽에 살려달라고 알람울리고 열어보면 잘 분해도 안되고 습기로 꽉차있고 ㅠㅠ <br>음식물처리기 기기는 오래오래 장수하기는 힘든거같아요,2
1423,2022-07-23,@cocodas0,환경을 위해 자신을 희생하시다니…정말 존경합니다,11
1424,2022-07-23,@람-p8n,이거 악용될수도 있겠다 싶음,0
1425,2022-07-23,@aibinn,왜?,0
1426,2022-07-23,@람-p8n,@@aibinn 시체 처리,0
1427,2022-07-23,@yumyumlol-o7r,@@람-p8n ㄷㄷㄷ,0
1428,2022-07-26,@aibinn,@@람-p8n ㄷ ㄷ ㄷ,0
1429,2022-07-23,@왜정지,진짜 개신기하다 이건<br>음식물 쏟아부을 때 저건 안되겠지 했는데<br>와….,5
1430,2022-07-23,@ITSUB,"린클에서 액체는 모두 제거하고 넣어야한다고했는데, 궁금해서 다 같이 넣어봤어요 ㅎㅎ",0
1431,2022-07-23,@슈슈버거토마토빼고,여름이라 음식물처리기 알아보고있는데 이런 미생물로 처리하는게 좋을까요 아니면 열?을 이용해서 일반쓰레기로 버리는게 편할까요? 부모님 선물해줄거라 부모님이 편하셨으면 좋겠습니다 실사용분들이 있다면 많이 알려주세요 ㅠ,1
1432,2022-07-23,@gC-ni3iw,탕수육 개아깝누,0
1433,2022-07-23,@DVirus11,분쇄한 음쓰를 링클에 버리면 바로 바로 처리가 되겠네요 ㅋㅋ,0
1434,2022-07-23,@jereintchimber97,이게 70만원짜리 안사고 스티로폼박스에다가도 할수있는데요<br>매일 뒤집어주는 노동력값입니다 ㅋ,0
1435,2022-07-23,@고양이만세77,그런데 사용법 보다보니 그냥 음식물 봉투에 버리는게 훨씬 편리해보여요,0
1436,2022-07-23,@parkjunu,분해가 말도안되게 빠르네 ㄷㄷ,0
1437,2022-07-23,@붸에에드래곤,음식물 분해기를 분해해보았습니다,0
1438,2022-07-23,@이도형-y4n,미생물 흙? 은 교체 안하고 계속 사용할 수 있는건가요?,0
1439,2022-07-23,@14mk87,매운 음식이 대체적으로 항암이 뒤진다는 얘기군 좋아써,1
1440,2022-07-23,@U.M.A.Bottle,태우는 방식은 태우면서 건조하는데 물기 많을수록 냄새 진짜 많이납니다<br>냄새를 줄여준다는 필터가 더럽게 비싸서 방치하고 있네요 ㅎㅎㅎㅎㅎㅎ,0
1441,2022-07-23,@백쑤의삶,징식,0
1442,2022-07-23,@jamespark1156,혼자살아서 음쓰가 조금씩 나오는데도 괜찮은가,0
1443,2022-07-23,@jsl9483,"미생물은 살아있게 관리만 해주면 추가적으로 구매하지 않아도 되고, 쓰레기통은 안비워도 되는건가..?",0
1444,2022-07-23,@sogumm3699,"미생물 처리기 산 지 거의 4개월 넘어가고 있는데,, 이건 갓생입니다,, 이 여름에 음식물에 털이 자라는 걸 안봐도 되거든요,, 찝찝하게 냉동실에 음식물 보관 안해도 되고,, 단점은 이 친구가 맵찔이지만 저도 맵찔이라 찰떡궁합으로 사는 중,,,",0
1445,2022-07-23,@오우예-s6h,동생도 음식물쓰레기니까 버려도 되나요?,0
1446,2022-07-23,@fbhuchy,오 사볼까 하다가 가격보고 흠칫,0
1447,2022-07-23,@MOON.89,린클 다른모델 사용중입니다<br>다 마음에 드는데 음식물 용량 오버해서 넣었더니 미생물 몰살하더라구요<br>미생물만 구매 가능한데 상당히 비쌉니다<br>수분관리가 제일 중요합니다,1
1448,2022-07-23,@Jaehoo,궁금한게 음식물쓰레기를 넣어줘서 분해시켜주면 안에 거름같은게 양이 많아지나요? 많아진다면 좀 비워줘야되고 그러나요?,0
1449,2022-07-23,@성이름-m7f8t,네 양 많아져요 퍼서 일반쓰레기로 버리면돼요,1
1450,2022-07-23,@Jaehoo,@@성이름-m7f8t 아~ 답변 감사합니다^^,0
1451,2022-07-23,@furry_cockroach,신기하네,0
1452,2022-07-23,@마당-t1d,매운 거 안 먹는 사람은 상관없는 단점이군요.,3
1453,2022-07-23,@jereintchimber97,잘키워서 당근에 판다니 ㅋㅋㅋ 재밌네요,1
1454,2022-07-23,@누룽지-j3v,생각보다 험하게 키워도 되더라구요 그리고 음식을 잘못줘서 미생물이 아프면 며칠 그냥 두면 또 알아서 낫습니다 아니면 걍 버리고 당근에서 미생물 나눔받으세요,1
1455,2022-07-23,@jung_eunsu_,4년간 쓰고 있는 입장으로써 단점만 말하겠습니다<br><br>1. 생각보다 냄새 많이 남 그래서 베란다 같은곳에<br>빼나야 됨 (광고 너무 믿지 마세요..)<br><br>2. 물기 있는 음식 조금만 많이 넣어도 질퍽질퍽<br>해져서 하루 정도 말려서 넣거나 큰 건 일반 쓰레기에 넣어야 됨(여름철엔 특히 물기 많은 음식이 많아 쉽게 질척해집니다..)<br><br>3. 조금이라도 큰 음식물일 경우 일일이 잘라서 넣어 줘야됨 (아니면 안에서 걸리거나 분해되는데 너무 오랜 시간이 걸리는 경우가 종종 있습니다.)<br><br>4. 흔하진 않지만 흙에 있는 미생물이 전부 죽어 흙을 새로 사야하는 경우가 있음 (저희 집 같은 경우도 미생물이 전부 죽은 경험이 있어 옆집에 사용하시는 분이 있어 흙을 좀 빌려왔습니다.)<br><br>* 질문 주시면 답변 해드리겠습니다,17
1456,2022-07-24,@전창우-f7w,미생물이 왜 전부죽었나요,0
1457,2022-07-24,@Mi_PPEUM,미생물흙 새로 사려면 비싼가요?,0
1458,2022-07-24,@jung_eunsu_,@@Mi_PPEUM 한팩에 약 4만정도 하네요,0
1459,2022-07-24,@jung_eunsu_,​@@전창우-f7w 저도 자세히는 모르겠지만 그때 너무 축축한 상태로 오래 방치했던 것 같습니다.,0
1460,2022-07-24,@jung_eunsu_,@@test-j9j 감사합니다ㅎㅎ,0
1461,2022-07-23,@김묭진,음식물을 계속 넣고 분해시키다보면 부피가 커져서 어느정도 비워줘야 하고 그렇진 않나요?? <br>  아니면 계속해서 부피가 줄어들어서 따로 비울 필요가 없나요?,0
1462,2022-07-23,@jung_eunsu_,나중에 가득 차면 비워줘야됩니다.,0
1463,2022-07-23,@Bong_Thing,진짜 eat섭이네,1
1464,2022-07-23,@sehyunpark1724,와...지구 최강 리뷰어다...  몰입도가 어마어마 하네요 ㅋㅋㅋ,9
1465,2022-07-23,@ITSUB,좋게 봐주셔서 감사합니다!,1
1466,2022-07-23,@Jihse,기계를 위해.. 음식을 남겨주는 됏섭닙<br>존경합니다,12
1467,2022-07-24,@원자번호5번,광고를 위해.. 음식을 남겨주는 됏섭님 존경합니다,0
1468,2022-07-23,@jayjung849,분쇄형보다 친환경적이라 참 좋아보이네용. 잇섭님영상보구 효자문이랑 덕진공원다녀왔는데 최고였어요👍 맛집기행 또 기다립니다,16
1469,2022-07-23,@ITSUB,오!!!! 다음에 또 여행가서 없섭으로 남겨보겠습니다 ㅎㅎ,2
1470,2022-07-23,@NamHwajin,"<a href=""https://www.youtube.com/watch?v=RehVJ7cH_9o&amp;t=750"">12:30</a> 날개를 짬시키다니...경우가 없네...",0
1471,2022-07-23,@eyebrow5,애플과 삼성도 울고갈 환경 보호 선구자 잇섭...,0
1472,2022-07-23,@itisforgaming,탕수 짜장을 그냥 버리시다니... 와 담날 랜지 넣고 법 비비는게 국룰인데,0
1473,2022-07-23,@윤민호-l3m,잇섭이 치킨이 남아!?!?!?ㅋㅋㅋㅋㅋㅋㅋㅋ,0
1474,2022-07-23,@jongchanlee3836,아….. 저 맛있는 음식들을 미생물에게 양보하시다니…,0
1475,2022-07-23,@oncetwice3039,"이거 조금 더 알아보시면 지자체 중에서 친환경 사업의 일환으로 가정용 음식물 처리기 구매시 일정금액을 지원해주는 곳이 있습니다. 이왕 사시는거 조금 더 저렴하게 구매하세요.<br>물론, 음식물 쓰레기 갈아서 하수관로로 배출하는 것들은 제외 대상입니다.",1
1476,2022-07-23,@오늘부터하루-o2b,뭘먹엇길래 인트로에서 짧았던 머리가 파악 자라있는거죠?,0
1477,2022-07-23,@bllcu,리뷰해 보라니까 고문을 하고 있네 ㅋㅋㅋㅋㅋ,0
1478,2022-07-23,@강민균-e2e,"분쇄형이나 미생물 둘다 가격이 상당해서 아직은 고민이 많이 되네요, 좋은 후기와 정보 감사드립니다.",4
1479,2022-07-23,@금강석-t9j,무한대로 분해하는게 아니라 저 흙은 어떻게 처리하나요?,1
1480,2022-07-23,@CodePsy-2001,화분에 거름으로 주면 됩니다,0
1481,2022-07-23,@생각왕씽킹,이거 사용한지 2년인데 너무 좋습니다. 가열분쇄식은 전기세가ㅡ많이나와서 음식모아서 가열시킴.. 결국 모으는동안 냄새... 처리양도 적고.이건 때려 넣어도 문제없음 추천함,0
1482,2022-07-23,@gyuminlee3936,타...탕수육을 그대로...,1
1483,2022-07-23,@dominic6974,"<a href=""https://www.youtube.com/watch?v=RehVJ7cH_9o&amp;t=8"">0:08</a> ??? : 이번에 리뷰할 음식물 처리기입니다",0
1484,2022-07-23,@SyukaWorldComics,70만원에서 마음 접음 ㅋㅋ,1
1485,2022-07-23,@JungBlanc,가격이 좀 저렴하면 괜찮은데<br>그게 아니면 쓰읍.. <br><br>음식물 쓰레기 처리기 인데 뭐가 이렇게 거르고 거르는게 많은지..<br>거의 LG에 화분 키우기 기계랑 비슷한 급으로 좀 그렇네,1
1486,2022-07-23,@TV-dh5ul,"아..  환경생각하면 좋긴한데.. 너무 복잡허네유,,,,,ㅋ",0
1487,2022-07-23,@Kirize,수박... 맛있는 개새...,0
1488,2022-07-23,@boyeonkim3119,여름철 초파리 군대를 피할수있어서 너무 좋아요!!! 진작 살걸....,1
1489,2022-07-23,@영원김-e9e,잇섭 아방 흙될겨,0
1490,2022-07-23,@eguana111,미생물을 아크릴판에 넣은 다음 분해과정을 눈으로 직접 보고싶은데 안될까요?,0
1491,2022-07-23,@ossososos7889,매운건 분해를 못하는구나..외국 미생물인가..,0
1492,2022-07-23,@허윤화-s4d,분쇄기형에서 나온것을 미생물발효에 사용하면 효율이 더 좋아지지 않을까요?,0
1493,2022-07-23,@Stylet.,무슨 흙키우기 같네요 ㅋㅋㅋ,0
1494,2022-07-23,@potatopizza7117,수박껍질까지 잘 되면 좋을텐데,0
1495,2022-07-23,@전자만,분쇄형하고 미생물하고 둘다 쓰면 될까요? 뼈같은건 분쇄후 미생물에 넣거나 면은 미생물에 넣거나 분쇄한거를 미생물에 넣으면 음쓰 안버릴수 있을까요 ㅎㅎ?,0
1496,2022-07-23,@유종엽-n1q,형 이거 머리하기전에 찍었구ㄴ...,1
1497,2022-07-23,@XxXx-q6l,소식이 Cow식인가,0
1498,2022-07-23,@김필순-i2b,예전 웅진코웨이에서 나온 클리베쓰고있는데ㅡ현재는 구할수가없어 아쉽더라구요ㅡ<br>혹시나 사망하게되면 린클업어와서 써볼께요ㅡ<br>늘 도움되는 좋은영상 올려주셔서 감사합니다^^,0
1499,2022-07-23,@vnfma7,처음에 미생물 키우는 느낌...으로 쓸때만 좀 신경쓰고 그 이후에는 사용전력이 좀 신경쓰이지 괜찮네요,0
1500,2022-07-23,@hyojinpyeon6410,영상에 없는 내용 추가 하자면 쓰다보면 내용물이 늘어납니다 늘어난 내용물은 퇴비로 이용하거나 일반 쓰레기로 버립니다.,0
1501,2022-07-23,@양천구총잡이,고기는 단백질이라서 다 먹어도 됨 그리고 맛있으면 0칼로리,0
1502,2022-07-23,@아닌데,"<a href=""https://www.youtube.com/watch?v=RehVJ7cH_9o&amp;t=897"">14:57</a> 헉",0
1503,2022-07-23,@ghpark5170,마늘은 흑마늘로 변하는건가,0
1504,2022-07-23,@tr3b-c6r,와~~~~~~그래픽 3070 값이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ... 내 마누라를 위하면 . 아니면 나를 위하면 이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1505,2022-07-23,@hix144,집안에 저 미생물 구린내 오져서 반품함ㅋ,0
1506,2022-07-23,@GN.ElectcKing,민트초코도 되나요?,0
1507,2022-07-23,@ilyever7,한국인은 못쓰네  매운거 못분해하면,0
1508,2022-07-23,@vinn4524,린클 2년 쓰고있는데 가정집이면 무조건 사길. 식세기+건조기+린클+정수기. 기본  세트로 보는게 맘편함. 난 계란껍데기 생선뼈 분류귀찮아서 다 넣고 쓰고 미생물 리필 한번도 안했는데 문제없음. 가끔 축축해져서 곰팡이 좀 피면 삽으로 긁어서 종량제봉투 넣어서 버리면 끝. 수박씨 복숭아씨 사과씨 등 그냥 마구잡이로 넣고쓰는데도 걸린다거나 분해안된다거나 하는것 없음. 다만 수박 짜르고 남은 껍데기 왕창넣으면 수분많아서 죽처럼돼서 그런것만 피하면 됨,1
1509,2022-07-23,@MrHbg1233,정말 가격대비 너무 가성비 떨어지네요 ㅋㅋ<br>설치형이기긴 하지만<br>씨켓 건조기 + 싱크대 음식물 탈수기<br>이 조합으로 3년째 쓰는중인데<br>완전 대만족임 ㅋㅋ,0
1510,2022-07-23,@ll-uz7mx,실사용자 입니다. 정말 만족하며 사용중 입니다.,0
1511,2022-07-23,@mekopark3201,가격이 부담되지만 해보고는 싶고 자기 집에 마당이 있다면 그냥 흙에 덮으면 비슷한 효과 나옵니다. 대부분 음식물에 수분만으로 충분하다못해 넘칠수 있기때문에 물이 닿지 않는곳에 살짝 촉촉하게 흙을 만들고 거기에 덮어질 정도만 묻으면 됨. 마당은 없지만 공간은 있다. 그럼 스티로폼 박스같은거 쓰면 됩니다. 실내에선 하지마세요. 실패해서 혐기성으로 바뀌면 썩은내도 나고 뭣보다 날파리들이 꼬이면 답이 안나옴.,0
1512,2022-07-23,@rex-le9hu,너무번거롭긴하다,0
1513,2022-07-23,@대탈출-g9i,1. 분해로 양이 줄어든다고 해도 쓰다보면 비워 내야 할 순간이 올 것 같은데 그때는 퍼내서 일쓰로 따로 버리나요?<br><br>2. 보통 얼마정도 사용하면 비워야 할 정도로 차는지도 궁금합니다.<br><br>3. 비워 낼 때는 완전히 버리고 다시 배양하는식인가요? 아니면 조금 남겨두고 계속 쓰면 되는건가요?,0
1514,2022-07-23,@nyang9nyang9,가득차거나 미생물이 모두 죽었을때는?<br>새미생물 가격과 구매방식은? 교체시기?<br>전기소모량은?,0
1515,2022-07-23,@윤준임,TV바꾸셨나요? 벽걸이로 걸으셨네요,0
1516,2022-07-23,@ZIZICO0914,ㅋㅋㅋㅋㅁㅊㅋㅋㅋㅋ 걍 식빵 넣는줄 알았더니 크림들어간 맛있는 편의점 빵,0
1517,2022-07-23,@ssammoo81,저것도 비워줘야하나요? 아님 미생물이 다 먹어버리는건가,0
1518,2022-07-23,@SSL_2022PenMan,분쇄형 + 미생물형 + 전자동화 해서 가전 신제품 기획 좀 해주세여 삼성엘지쿠쿠전자 행님덜,0
1519,2022-07-23,@MG24-v9h,약간 밥주는 느낌인데 ㅋㅋㅋㅋㅋㅋㅋ,0
1520,2022-07-23,@109_sonu,저희집도 린클쓰기 시작햇는데 아버지가 엄청 좋아하시더라구요!,1
1521,2022-07-23,@play0310,저는 이거 사서 제품불량을로 2번 교체 받았어요 지금은 그냥 저냥 고는 있지만 엄청 좋다는 느낌은 없는지라...,0
1522,2022-07-23,@swift4367,저도 쓰고있는데 진짜 좋아요! 음식물 쓰레기 적게 나오는 1~2인 가구는 뭐 신경 안쓰고 걍 다 때리부어됩니다. 근데 가격이 너무 비싸요… 기계 지체 기능은 사실 별거 없는거같기도한데…,6
1523,2022-07-23,@ITSUB,저렴이 자취생버전도 나왔으면 좋겠습니다 ㅎㅎ,1
1524,2022-07-23,@shj8555,형 틴트 뭐 써?,0
1525,2022-07-23,@루각-f3w,이 제품 몇달간 사용하고 있는데 확실히 음식물 버리러 가는 횟수는 거의 없어졌습니다. 가격대가 높기는 하지만 돈만 여유있다면 투자할 만 하긴 합니다..초기 불량 한번 생겨서 새제품으로 교체받았었는데 고장 안나길 바라고 있습니다. 단점은 제품 하단 발로 문 열어주는 센서가 있는데 어두운 베란다에서 오동작을 하더군요. 그래서 아얘 끄고 사용하고 있습니다.,6
1526,2022-07-23,@김성삼-k5y,매우 유익한 리뷰!!! 역시 잇섭!! ㅎ,0
1527,2022-07-23,@랩모니,잇섭님도 드디어 린클을...<br>정말 써보면 개편한세상,14
1528,2022-07-23,@고양이아빠-f5d,예전에 잇섭형처럼 모든 전자기기를 하는게아닌 가전제품위주로 리뷰 해주는 귀곰님영상보면 진짜 광기의 실험리뷰를 하는영상 보고 <br>저두 구매 했습니다<br>잇섭형영상도 좋기는하지만 관심있으신분은<br>귀곰님영상참고하시는것도 좋을겁니다,13
1529,2022-07-24,@김지광-r3v,저도 귀곰님 영상 보고 구매했어요 ㅋㅋ 귀곰 최고,2
1530,2022-07-23,@LAVERENS,우리집에 있는거다,1
1531,2022-07-23,@haHa-cy8zm,빵빵레후,0
1532,2022-07-23,@disarmyourvoice,찍은지 좀 됐나보네요. 머리가 기네 ㅋㅋ<br>읭? 보다보니 짧아지네???ㅋㅋㅋ,0
1533,2022-07-23,@dduunnll,댓글에 티가나게 알바 같은 애들 많네.,2
1534,2022-07-23,@jeanw1877,자취생 버전도 나왔으면ㅠㅜ,0
1535,2022-07-23,@radical_pro,잘봤읍니다 신기하네욥,0
1536,2022-07-23,@fish.consola,"1세대 사용중입니다. ㅋㅋㅋ 댓글에 몇몇 보이는 물기많은/매운 음식을 &quot;많이&quot; 넣을 경우, 짙은 갈색으로 되면서 끈적하게 굳어버리는 현상해결법은 의외로 쉬운데요, 일단 최대한 많이 퍼낸 다음에 기존에 버리려고 퍼낸 &#39;흙&#39;을 다시 채워주고 처음부터 배양한다고 생각하면 손쉽습니다. 저희도 이렇게 몇번이나 다시 살려냈어요.",10
1537,2022-07-23,@ITSUB,"아직은!! 저는 끈적하게 굳진않았지만, 나중에 굳으면 한번 시도해보겠습니다 ㅎㅎ",2
1538,2022-07-24,@전창우-f7w,가독성이 떨어져요,0
1539,2022-07-23,@故_라니,"<a href=""https://www.youtube.com/watch?v=RehVJ7cH_9o&amp;t=37"">0:37</a> 세탁기 안에 사람이 갇혀 있어요",0
1540,2022-07-23,@앤드류김,로봇청소기가 근처에서 청소하면 뚜껑 열고 닫는 센서가 인식되는가요??? 궁금합니다.,3
1541,2022-07-23,@ITSUB,"생각해보니 그 문제도 있을 것 같은데, 저는 집에 없을때만 돌려서 확인해봐야될듯해요 ㅎㅎ",1
1542,2022-07-23,@오늘한잔어때,이형 인트로 미쳤어 ㅋㅋ,1
1543,2022-07-23,@디즈,사용중이에요! 이거 완전 좋죠 ㅎㅎ,1
1544,2022-07-23,@알렉스-l6r,"저도 이거 쓰고있는데 진짜 좋습니다. 두 달동안 사용한 장점과 단점을 적어봅니다.<br>장점<br>1. 음쓰 버리러 나갈일이 없음<br>2. 뼈, 달걀껍데기를 일쓰로 버리는게 습관화됨(제대로 버리게 됨)<br>3. 초파리가 안 꼬임(존나 쾌적)<br>4. 린클이 밥줄려고 배달음식 시켜먹음<br><br>단점<br>1. 가끔 안쪽 닦아주긴해야함.음쓰 넣으면서 탈탈 털때 안쪽 구석에 좀 튐. 혹시 모르니 닦아줌<br>2. 떡은 잘게 잘라서 버려야함. 분해중에 떡의 수분이 다 날라가버리면 엄청 딱딱해짐. 그래서 그런지 미생물이 분해를 못함<br><br>그냥 사세요 두 번 사세요 신세계임 ㄹㅇ<br>양념음식은 싱크대에서 조금 씻어서 넣으면 미생물 활동성이 저하되는일이 1도 없음. 한번도 안 겪어봄<br>앵간한건 다 넣어봤습니다.<br>엽떡, 굽네치킨 통으로, 귤, 치즈, 떡국, 피자, 샐러드 등...<br>아몬드같은 견과류를 제외하고는 다 분해됩니다.",11
1545,2022-07-23,@ITSUB,장점 3 완존 공감,0
1546,2022-07-23,@pikacus_hip,소식을 하려면 배달을 하지 말아야지,0
1547,2022-07-23,@cnrhkdwlss,전기는 얼마나 먹나요?,0
1548,2022-07-23,@seoulian3352,시작하자마자 소식이 유행이라면서 소고기 먹는건가 했네욬ㅋㅋ,0
1549,2022-07-23,@shawnmr2202,씽크대 설치형+미생물 타입으로 요즘 씽크리더/ 에쎈 /블랙홀더킹 같은 제품도있는데 리뷰해주시면 좋을듯요,4
1550,2022-07-23,@ITSUB,고민 해보겠습니다 ㅎㅎ,0
1551,2022-07-23,@보라돌이-k4c,형.. 살이 빠지다 다시 찌는거같은데.. 인트로 때문이지..?,0
1552,2022-07-23,@서세이,와 저거 음식물에 염분도 분해되는건가요? 그럼 거름으로 쓰면되는데,0
1553,2022-07-23,@김린-k2l,치킨 발골되는거보면 시체도 가능할텐데 무섭노 ㅌㅌ,0
1554,2022-07-23,@vdmir40,저 비료같은게 꽉 차면 어떻게 되나요??,0
1555,2022-07-23,@nomodasquad,김치가 안된다는거네,0
1556,2022-07-23,@tezos8764,버터나 식용유가 좀 애매하네,0
1557,2022-07-23,@Yanghougaetghje,ㄹㅇ 식기세척기 건조기 있으면 질 무조건 올라감,0
1558,2022-07-23,@user-vp1sv7sm1h,sk하이닉스 ssd에서 &quot;gold p31 nvme&quot; 1tb랑 &quot;platinum p41 mvne&quot; 500mb가 가격이 비슷한데 성능면에서 어느것이 더 좋은(이득)인건가요?,0
